event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp,population_1km,population_2km,population_5km,population_best
MEX95332,"08 November 2024",2024,2,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Labor Group (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,"Baja California Sur","La Paz",,"La Paz",24.1487,-110.307,1,"BCS Noticias",Subnational,"Around 8 November 2024 (as reported), in La Paz, Baja California Sur, tourism workers protested in front of the offices of the Secretariat for the Environment and Natural Resources (Semarnat) to demand license to operate activities with whale sharks.",0,"crowd size=no report",1731510573,9395,56543,214968,9395
MEX95334,"08 November 2024",2024,2,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)",,Protesters,,,,"Protesters only",,484,"North America",Mexico,"Ciudad de Mexico",Tlalpan,,"Ciudad de Mexico - Tlalpan",19.2883,-99.1671,1,"El Proceso; La Jornada",National,"Around 8 November 2024 (as reported), in Ciudad de Mexico - Tlalpan, over 50 residents of Santa Ursula Xitla and San Pedro Martir, members of 'I defend Fuentes Brotantes' association, blocked Insurgentes Sur avenue to demand the suspension of the construction of a housing complex on Fuentes Brotantes 134, in Santa Ursula Xitla.",0,"crowd size=over 50",1731510573,35143,93104,309064,35143
MEX95343,"08 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)",,Protesters,,,,"Protesters only",,484,"North America",Mexico,Guerrero,"Chilpancingo de los Bravo",,"Chilpancingo de los Bravo",17.5516,-99.5011,1,"El Sol de Acapulco",Subnational,"On 8 November 2024, in Chilpancingo de los Bravo, Guerrero, around 100 people affected by hurricane John protested in front of Maria Luisa Ocampo Theater to demand the government to register them in a census and grant them financial assistance.",0,"crowd size=around 100",1731510573,12433,42798,23006,12433
MEX95344,"08 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)",,Protesters,,,,"Protesters only",,484,"North America",Mexico,Guerrero,Juchitan,,"Agua Zarca",16.6225,-98.7013,1,"El Sol de Acapulco",Subnational,"On 8 November 2024, in Agua Zarca, Guerrero, for the second consecutive day, residents affected by hurricane John protested to demand the federal government to register them in a census and grant them financial assistance. The protesters blocked Acapulco-Pinotepa Nacional road by the new market of San Marcos.",0,"crowd size=no report",1731510573,1094,1094,1434,1094
MEX95346,"08 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)",,Protesters,,,,"Protesters only",,484,"North America",Mexico,Hidalgo,Zempoala,,Zempoala,19.9154,-98.6681,1,"La Silla Rota; Sintesis",National,"On 8 November 2024, in Zempoala, Hidalgo, residents used a bus to block Mexico-Tuxpan road, to demand better public transport in the towns of Santo Tomas, Santa Rita, Francisco Villa, and San Mateo Tlajomulco, and on Pachuca-Sahagun road.",0,"crowd size=no report",1731510573,4137,9410,12853,4137
MEX95356,"08 November 2024",2024,2,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)",,Protesters,,,,"Protesters only",,484,"North America",Mexico,"Michoacan de Ocampo","Lazaro Cardenas",,"Caleta de Campos",18.0765,-102.7557,1,MiMorelia,Subnational,"Around 8 November 2024 (as reported), in Caleta de Campos, Michoacan de Ocampo, residents occupied the tenancy headquarters (headquarters of the assistants of the municipal public administration) to reject the appointment of the new town mayor and demand new local elections.",0,"crowd size=no report",1731510573,2323,3565,5113,2323
MEX95357,"08 November 2024",2024,2,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Students (Mexico); Teachers (Mexico); FNERRR: National Federation of Revolutionary Students Rafael Ramirez",Protesters,,,,"Protesters only",,484,"North America",Mexico,Morelos,Cuernavaca,,Cuernavaca,18.9218,-99.2349,1,"Diario de Morelos",Subnational,"Around 8 November 2024 (as reported), in Cuernavaca, Morelos, students and teachers of Preparatoria Ejercito Libertador del Sur school and members of the National Federation of Revolutionary Students Rafael Ramirez (FNERRR) protested in front of the Government Palace to demand more resources for the school.",0,"crowd size=no report",1731510573,13677,28625,24545,13677
MEX95359,"08 November 2024",2024,2,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)",,Protesters,,,,"Protesters only",,484,"North America",Mexico,Oaxaca,"San Andres Huayapam",,"San Andres Huayapam",17.1025,-96.6661,1,"Quadratin Oaxaca",Subnational,"Around 8 November 2024 (as reported), in San Andres Huayapam, Oaxaca, residents used ropes and sand to block a road, to demand the closure of a landfill in the area.",0,"crowd size=no report",1731510573,2099,2341,2594,2099
MEX95361,"08 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)",,Protesters,,,,"Protesters only",,484,"North America",Mexico,Puebla,Puebla,,"San Jose Zetina",18.9219,-98.2709,1,"E-Consulta; Sintesis",Subnational-National,"On 8 November 2024, in San Jose Zetina, Puebla, tens of residents blocked 11 Sur highway in front of the House of Justice to protest against the expropriation of their land for a construction project.",0,"crowd size=tens",1731510573,68,1392,32294,68
MEX95362,"08 November 2024",2024,2,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Labor Group (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,"Quintana Roo","Benito Juarez",,Cancun,21.1614,-86.8248,1,"La Verdad",National,"Around 8 November 2024 (as reported), in Cancun, Quintana Roo, 40 Uber drivers carried out a motorcade from Tulum avenue, to the hotel area (where the demonstration coincided with a protest organized by search associations, coded separately), and to the International Airport of Cancun, to demand a fair and equal treatment by the authorities.",0,"crowd size=40",1731510573,27434,77920,123706,27434
MEX95363,"08 November 2024",2024,2,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Women (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,"Quintana Roo","Benito Juarez",,Cancun,21.1614,-86.8248,1,"La Verdad",National,"Around 8 November 2024 (as reported), in Cancun, Quintana Roo, members of 9N Victims Committee and searching mothers associations blocked km. 2,5 of Kukulcan boulevard, in front of Puerto Cancun shopping mall, to demand more support from the authorities.",0,"crowd size=no report",1731510573,27434,77920,123706,27434
MEX95368,"08 November 2024",2024,2,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)",,Protesters,,,,"Protesters only",,484,"North America",Mexico,Tamaulipas,"Ciudad Madero",,"Ciudad Madero",22.2463,-97.837,1,"Hoy Tamaulipas",Subnational,"Around 8 November 2024 (as reported), in Ciudad Madero, Tamaulipas, relatives of fishers that disappeared aboard Roque Rojas 1 fishing boat off the coast of Matamoros protested in front of the headquarters of the First Navy Region to demand that the authorities locate them.",0,"crowd size=no report",1731510573,18445,57982,188623,18445
MEX95478,"08 November 2024",2024,1,"Political violence",Riots,"Mob violence","Rioters (Mexico)","Vigilante Group (Mexico)",Rioters,"Civilians (Mexico)",,Civilians,Rioters-Civilians,"Civilian targeting",484,"North America",Mexico,Hidalgo,"Huejutla de Reyes",,"Huejutla de Reyes",21.1394,-98.4205,1,Milenio,National,"On 8 November 2024, in Huejutla de Reyes, Hidalgo, residents of Colonia Universo detained two men who were trying to rob a store, stripped them, tied them to a pole, and hung signs on them with the word 'Rat' written on them. Municipal police officers later arrived at the scene and arrested both men.",0,"crowd size=no report; sexual violence",1731979390,16671,26925,29442,26925
MEX95337,"08 November 2024",2024,2,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Labor Group (Mexico); Teachers (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,Durango,Durango,,"Victoria de Durango",24.024,-104.6702,1,"El Siglo de Durango",Subnational,"Around 8 November 2024 (as reported), in Victoria de Durango, Durango, retired teachers and members of Section 44 blocked Cuauhtemoc avenue by Aquiles Serdan street to demand outstanding payments.",0,"crowd size=no report",1732580204,19317,57548,290153,19317
MEX95432,"08 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","SNTE: National Union of Education Workers; Teachers (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,Durango,Durango,,"Victoria de Durango",24.024,-104.6702,1,"El Siglo de Durango",Subnational,"On 8 November 2024, in Victoria de Durango, Durango, retired teachers and members of Section 44 of the National Union of Education Workers (SNTE) blocked Cuauhtemoc avenue by Aquiles Serdan street to demand outstanding payments.",0,"crowd size=no report",1732580204,19317,57548,290153,19317
MEX95271,"07 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)",,Protesters,,,,"Protesters only",,484,"North America",Mexico,Chiapas,Pantelho,,Pantelho,17.0056,-92.4717,1,"La Jornada",National,"On 7 November 2024, in Pantelho, Chiapas, over 3000 residents protested to demand the State Congress to appoint Julio Perez Perez as Municipal President. The protesters reject the Municipal Council that the State Congress appointed on 30 September 2024, which they consider to be composed of friends and relatives of Los Herreras Gang.",0,"crowd size=over 3000",1731510573,8158,8245,8245,8158
MEX95272,"07 November 2024",2024,2,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Women (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,"Ciudad de Mexico",Cuauhtemoc,,"Ciudad de Mexico - Cuauhtemoc",19.4313,-99.1531,1,"El Norte",Subnational,"Around 7 November 2024 (as reported), in Ciudad de Mexico - Cuauhtemoc, women protested in front of the Congress of Mexico City to demand that legislators decriminalize abortion.",0,"crowd size=no report",1731510573,29748,143277,331432,29748
MEX95273,"07 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Judges (Mexico); Labor Group (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,"Ciudad de Mexico",Cuauhtemoc,,"Ciudad de Mexico - Cuauhtemoc",19.4313,-99.1531,1,"24 Horas (Mexico)",National,"On 7 November 2024, in Ciudad de Mexico - Cuauhtemoc, judges and employees of the Judiciary protested in front of the Supreme Court of Justice against the decision of one of the judges to vote against an appeal of unconstitutionality on the judicial reform.",0,"crowd size=no report",1731510573,29748,143277,331432,29748
MEX95277,"07 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Teachers (Mexico); SNTE: National Union of Education Workers",Protesters,,,,"Protesters only",,484,"North America",Mexico,Guanajuato,Guanajuato,,Guanajuato,21.0161,-101.2536,1,"Zona Franca",Subnational,"On 7 November 2024, in Guanajuato, Guanajuato, over 50 teachers of Section 45 of the National Union of Education Workers (SNTE) protested in front of the State Congress to demand better financial conditions.",0,"crowd size=over 50",1731510573,17151,42296,57308,17151
MEX95278,"07 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Teachers (Mexico); SNTE: National Union of Education Workers",Protesters,,,,"Protesters only",,484,"North America",Mexico,Guanajuato,Irapuato,,Irapuato,20.6728,-101.3481,1,"Zona Franca",Subnational,"On 7 November 2024, in Irapuato, Guanajuato, over 100 teachers of Section 45 of the National Union of Education Workers (SNTE) marched from Irekua park to the Municipal Presidency on the Main Square to demand better financial conditions.",0,"crowd size=over 100",1731510573,23500,83952,256171,23500
MEX95282,"07 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)",,Protesters,,,,"Protesters only",,484,"North America",Mexico,Guerrero,"Acapulco de Juarez",,"Acapulco de Juarez",16.8619,-99.8866,1,"El Sol de Acapulco; La Jornada",Subnational-National,"On 7 November 2024, in Acapulco de Juarez, Guerrero, for the third consecutive day, around 40 residents affected by hurricane John protested to demand financial assistance from the federal government. The protesters blocked Costera Miguel Aleman avenue, by Diana Cazadora.",0,"crowd size=around 40",1731510573,6003,24485,53920,6003
MEX95283,"07 November 2024",2024,2,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Teachers (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,Guerrero,"Chilpancingo de los Bravo",,"Chilpancingo de los Bravo",17.5516,-99.5011,1,"El Sol de Acapulco",Subnational,"Around 7 November 2024 (as reported), in Chilpancingo de los Bravo, Guerrero, parents of students of Jose Marti school and unionized teachers of Section 18 of SUSPEG union blocked Juan Ruiz avenue to demand the dismissal of a woman teacher due to an unspecified conflict that she maintains with another teacher.",0,"crowd size=no report",1731510573,12433,42798,23006,12433
MEX95285,"07 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)",,Protesters,,,,"Protesters only",,484,"North America",Mexico,Guerrero,Juchitan,,"Agua Zarca",16.6225,-98.7013,1,"El Sol de Acapulco",Subnational,"On 7 November 2024, in Agua Zarca, Guerrero, residents affected by hurricane John used two vans and stones to block Costa Chica road. The protesters demand the federal government to register them in a census and grant them financial assistance. The protesters suspectedly demanded drivers to pay 50 pesos to be able to cross the blockade.",0,"crowd size=no report",1731510573,1094,1094,1434,1094
MEX95286,"07 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)",,Protesters,,,,"Protesters only",,484,"North America",Mexico,Hidalgo,Acaxochitlan,,Acaxochitlan,20.1586,-98.2033,1,"La Silla Rota",National,"On 7 November 2024, in Acaxochitlan, Hidalgo, residents blocked Mexico-Tuxpan road to demand the authorities to repair the Tulancingo-La Boveda road.",0,"crowd size=no report",1731510573,3449,4283,4920,3449
MEX95287,"07 November 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)",,Protesters,,,,"Protesters only",,484,"North America",Mexico,Hidalgo,"Mineral de la Reforma",,"Mineral de la Reforma",20.0458,-98.7212,1,"La Silla Rota",National,"On 7 November 2024, in Mineral de la Reforma, Hidalgo, residents of Colonia 11 de Julio threw garbage to block Pachuca-Tulancingo road to demand basic services such as garbage collection, street lighting, drainage, and increased patrols and surveillance.",0,"crowd size=no report",1731510573,13000,33724,65195,13000
